timestamp,accX,accY,accZ
493680,206,-121,-16354
493684,65,-77,-16644
493688,63,-9,-16719
493692,165,17,-16184
493696,108,96,-16849
493700,111,63,-16218
493703,272,185,-16365
493707,261,38,-16651
493711,296,86,-16316
493715,449,35,-16151
493719,431,-142,-16603
493723,476,-85,-16327
493727,553,-164,-16165
493731,576,-198,-16701
493736,597,-156,-16150
493740,520,-135,-16485
493744,607,-85,-16455
493748,514,-19,-16304
493752,297,-36,-16683
493756,449,-20,-16201
493760,448,83,-16264
493764,338,59,-16566
493767,295,130,-16421
493772,230,201,-16576
493776,245,-131,-16359
493780,245,131,-16541
493784,238,-65,-16518
493788,236,-146,-16236
493792,191,-150,-16740
493796,279,-236,-16423
493800,356,-221,-16428
493804,310,-126,-16571
493808,433,-184,-16544
493812,509,-144,-16466
493816,510,-29,-16534
493820,498,44,-16443
493824,543,131,-16421
493828,530,81,-16389
493832,488,59,-16633
493836,575,159,-16480
493840,482,68,-16523
493844,473,34,-16388
493848,408,-68,-16344
493852,334,-243,-16630
493856,308,-149,-16412
493860,247,-39,-16415
493864,193,-131,-16705
493868,171,-69,-16532
493872,149,-167,-16412
493876,170,-166,-16590
493880,253,-54,-16259
493884,227,-65,-16617
493888,428,-48,-16298
493892,464,17,-16493
493896,489,12,-16427
493900,504,133,-16527
493904,493,0,-16279
493908,581,75,-16597
493912,572,60,-16392
493916,544,55,-16396
493920,511,-6,-16219
493924,438,1,-16558
493928,495,-77,-16411
493932,414,-113,-16838
493936,405,-139,-16107
493940,292,-83,-16637
493944,221,-132,-16496
493948,337,-170,-16400
493952,286,-83,-16331
493956,211,-17,-16373
493960,291,-56,-16666
493964,273,42,-16348
493968,327,243,-16609
493972,324,81,-16159
493976,361,20,-16622
493980,276,3,-16402
493984,409,119,-16680
493987,421,2,-16299
493991,436,22,-16449
493995,405,44,-16574
493999,405,-115,-16299
494003,481,-86,-16707
494007,437,-193,-16277
494011,441,-194,-16491
494015,342,-164,-16393
494019,335,-124,-16322
494024,400,-44,-16694
494028,308,25,-16296
494032,300,32,-16548
494035,306,96,-16607
494039,293,140,-16168
494043,401,106,-16823
494047,345,115,-16536
494051,347,111,-16355
494055,346,37,-16696
494059,410,-69,-16269
494063,462,-50,-16567
494067,428,-32,-16525
494071,416,-197,-16369
494075,452,-135,-16629
494079,432,-241,-16467
494083,469,-216,-16586
494088,432,-129,-16367
494092,436,-36,-16387
494096,361,26,-16467
494100,469,-54,-16622
494104,450,203,-16349
494108,333,126,-16470
494112,55,120,-16326
494115,247,153,-16602
494119,358,89,-16601
494123,265,21,-16336
494127,336,-89,-16457
494131,308,-43,-16313
494135,308,-191,-16680
494139,448,-210,-16245
494144,393,-162,-16444
494148,406,-135,-16414
494152,480,-120,-16426
494156,482,40,-16477
494160,534,-33,-16525
494164,453,119,-16523
494168,503,128,-16380
494172,482,89,-16308
494176,398,101,-16253
494180,382,112,-16774
494184,385,57,-15882
494188,392,41,-16512
494192,156,-37,-16626
494196,398,-49,-16206
494200,289,-82,-16552
494204,273,-182,-16477
494208,144,-278,-16112
494212,280,-15,-16797
494216,254,-261,-16163
494220,366,-103,-16281
494224,321,-17,-16600
494228,348,-91,-16169
494232,450,73,-16600
494236,431,26,-16514
494240,471,108,-16286
494244,398,202,-16586
494248,475,54,-16207
494252,515,87,-16459
494256,482,15,-16383
494260,417,-111,-16369
494264,430,-57,-16549
494268,365,-157,-16299
494272,362,-152,-16541
494276,312,-112,-16378
494280,370,-107,-16456
494284,191,-104,-16606
494288,371,-186,-16367
494292,298,42,-16460
494296,270,-9,-16442
494300,297,-9,-16314
494304,321,56,-16603
494308,373,23,-16264
494312,395,91,-16322
494316,366,30,-16566
494319,342,29,-16321
494323,428,-71,-16561
494327,473,8,-16322
494331,373,-95,-16410
494335,383,-65,-16343
494339,326,-186,-16585
494343,476,-26,-16599
494347,344,-169,-16187
494351,361,-91,-16675
494355,333,3,-16514
494359,426,-10,-16331
494363,386,68,-16494
494367,388,7,-16474
494371,416,64,-16311
494375,446,3,-16532
494379,443,-51,-16368
494383,389,67,-16211
494387,458,-4,-16448
494391,310,-123,-16407
494395,404,-2,-16079
494399,443,-107,-16668
494403,327,-127,-16377
494407,386,2,-16317
494411,376,-106,-16704
494415,319,-108,-16487
494419,334,21,-16495
494423,351,-89,-16406
494427,396,43,-16469
494431,338,-6,-16402
494435,448,35,-16574
494439,404,-12,-16481
494443,408,-15,-16378
494447,377,-57,-16592
494451,415,8,-16389
494454,463,-96,-16431
494458,415,7,-16491
494462,469,41,-16318
494466,355,-89,-16643
494470,303,-66,-16336
494474,384,2,-16288
494478,410,-122,-16631
494482,355,-39,-16364
494486,297,64,-16397
494490,378,-37,-16521
494494,340,74,-16421
494498,314,17,-16456
494502,344,-98,-16466
494506,365,74,-16660
494510,391,74,-16206
494514,392,-61,-16798
494518,405,-138,-15975
494522,437,-26,-16749
494526,422,-128,-16513
494530,514,-28,-16271
494534,453,-107,-16691
494538,405,-17,-16401
494542,434,-82,-16581
494546,497,10,-16617
494550,518,-18,-16374
494554,250,-39,-16489
494558,381,4,-16812
494562,372,-222,-15980
494566,320,-68,-16941
494570,344,-93,-16131
494574,255,-89,-16589
494578,251,-82,-16541
494582,321,-117,-16353
494586,296,-108,-16588
494590,223,-37,-16625
494594,204,-60,-16369
494598,369,13,-16359
494602,386,-96,-16371
494606,480,-19,-16468
494610,427,44,-16405
494614,547,-21,-16328
494618,477,-15,-16678
494622,537,24,-16123
494626,570,-102,-16746
494630,517,-114,-16250
494634,490,-75,-15798
494638,449,-147,-16859
494642,412,-114,-16329
494646,431,-44,-15873
494650,197,-127,-17081
494654,312,69,-16446
494658,235,-18,-16279
494662,298,-64,-16719
494666,196,103,-16611
494670,190,99,-16239
494674,256,53,-16620
494678,295,51,-15992
494682,301,-3,-16603
494686,313,-52,-16570
494690,317,-42,-16363
494694,427,-63,-16522
494698,482,-64,-16601
494702,566,-107,-16372
494706,518,-116,-16473
494710,580,-56,-16476
494714,543,24,-16347
494718,655,40,-16380
494722,428,44,-16398
494726,523,67,-16438
494730,397,86,-16263
494734,287,46,-16519
494738,314,17,-16719
494741,272,-35,-16114
494745,227,-34,-16858
494749,199,-65,-16584
494753,214,-220,-16308
494758,217,-40,-16793
494762,228,-122,-16086
494766,338,-151,-16708
494770,330,-45,-16297
494774,432,-102,-16602
494778,501,-23,-16249
494782,466,-33,-16355
494786,475,46,-16321
494790,510,65,-16438
494794,669,25,-16335
494798,522,140,-16522
494802,446,-27,-16348
494806,434,7,-16513
494809,549,-46,-16477
494813,425,-89,-16393
494817,321,-59,-16441
494821,337,-54,-16479
494825,324,-81,-16341
494829,328,-119,-16540
494833,191,-53,-16504
494837,269,-57,-16258
494841,182,-49,-16343
494845,171,-56,-16481
494850,292,-39,-16535
494854,298,81,-16417
494857,247,6,-16589
494861,274,17,-16609
494865,349,91,-16370
494869,459,-55,-16480
494873,489,116,-16509
494877,498,-41,-16308
494881,545,-58,-16579
494885,523,-69,-16404
494889,596,38,-16391
494893,567,-136,-16392
494897,554,5,-16557
494901,482,-108,-16419
494905,503,-42,-16590
494909,380,49,-16443
494913,311,-157,-16313
494917,362,97,-16248
494921,276,-71,-16614
494925,212,-41,-16347
494929,224,-44,-16580
494933,121,-12,-16423
494937,311,20,-16231
494941,208,71,-16783
494945,293,-34,-16711
494949,314,105,-16283
494953,389,36,-16644
494957,401,-58,-16275
494961,335,-7,-16524
494965,465,-63,-16687
494969,411,-135,-16285
494973,469,-65,-16529
494977,350,-159,-16446
494981,405,-12,-16520
494985,404,-69,-16254
494989,434,-123,-16700
494993,410,43,-16226
494997,408,16,-16508
495001,435,-61,-16543
495005,353,10,-16515
495009,447,-21,-15958
495013,452,82,-17005
495017,353,-23,-16014
495021,369,30,-16419
495025,368,37,-16616
495028,465,-86,-16344
495033,453,-89,-16510
495037,326,-86,-16464
495041,359,-91,-16134
495045,403,252,-16646
495049,392,-84,-16209
495053,353,62,-16711
495056,427,43,-16348
495060,310,71,-16360
495064,368,38,-16794
495068,424,35,-16547
495072,338,-21,-16369
495076,363,46,-16506
495080,423,-151,-16303
495084,353,-58,-16544
495088,443,-94,-16389
495092,399,-64,-16120
495096,372,-87,-16784
495100,329,41,-16428
495104,316,-32,-16452
495108,496,32,-16508
495112,501,27,-16636
495116,388,111,-16149
495120,450,-12,-16743
495124,418,-9,-16634
495128,468,90,-16102
495132,284,49,-16490
495136,273,-239,-16514
495140,399,0,-16129
495144,411,-17,-16809
495148,242,-143,-16107
495152,305,-113,-16409
495156,327,-175,-16325
495160,349,-140,-16627
495164,306,-93,-16073
495168,310,-147,-16827
495172,357,8,-16220
495176,322,-87,-16315
495180,431,-88,-16829
495184,387,63,-16601
495188,374,-69,-16210
495192,317,-3,-16707
495196,486,-6,-16261
495200,441,37,-16634
495204,439,2,-16672
495208,344,86,-16387
495212,370,23,-16486
495215,731,-99,-16725
495219,433,161,-16326
495223,422,12,-16392
495227,375,-62,-16627
495231,367,-75,-16189
495235,379,-117,-16450
495240,262,-52,-16364
495244,196,-10,-16444
495248,281,-90,-16686
495252,283,-47,-16214
495256,361,-40,-16515
495260,335,43,-16424
495263,264,78,-16387
495267,477,55,-16530
495271,353,60,-16397
495275,440,-7,-16256
495279,534,228,-16832
495283,418,-66,-15920
495287,509,-3,-16388
