timestamp,accX,accY,accZ
128585,-1096,81,-16433
128589,-1086,72,-16423
128593,-1100,86,-16428
128598,-1087,79,-16421
128602,-1087,65,-16416
128606,-1092,86,-16421
128610,-1091,79,-16433
128614,-1090,83,-16430
128618,-1097,72,-16433
128622,-1092,71,-16430
128626,-1102,64,-16451
128630,-1106,90,-16454
128634,-1104,98,-16428
128639,-1089,82,-16445
128643,-1100,80,-16419
128647,-1061,87,-16418
128651,-1076,89,-16411
128655,-1084,75,-16432
128659,-1073,65,-16435
128663,-1073,71,-16439
128667,-1094,85,-16411
128671,-1100,82,-16432
128675,-1096,78,-16438
128680,-1089,78,-16448
128684,-1079,74,-16428
128688,-1095,68,-16434
128692,-1096,85,-16440
128696,-1087,91,-16429
128700,-1090,88,-16441
128704,-1103,87,-16428
128708,-1079,83,-16422
128712,-1101,78,-16428
128716,-1084,71,-16428
128721,-1082,78,-16421
128725,-1071,83,-16424
128729,-1089,63,-16438
128733,-1088,81,-16435
128737,-1082,72,-16431
128741,-1084,85,-16415
128745,-1099,89,-16426
128749,-1085,69,-16423
128753,-1108,65,-16431
128757,-1100,76,-16437
128762,-1108,57,-16416
128766,-1101,74,-16424
128770,-1115,67,-16436
128774,-1124,74,-16424
128778,-1091,87,-16454
128782,-1096,70,-16448
128786,-1093,88,-16418
128790,-1080,71,-16444
128794,-1095,71,-16425
128798,-1082,58,-16428
128802,-1093,71,-16423
128807,-1094,74,-16426
128811,-1095,71,-16461
128815,-1092,77,-16439
128819,-1090,85,-16444
128823,-1080,92,-16428
128827,-1089,99,-16428
128831,-1085,85,-16436
128835,-1086,77,-16435
128839,-1081,68,-16427
128843,-1093,76,-16413
128848,-1080,64,-16420
128852,-1087,74,-16433
128856,-1096,76,-16442
128860,-1103,84,-16450
128864,-1103,83,-16433
128868,-1086,79,-16447
128872,-1085,81,-16432
128876,-1103,84,-16430
128880,-1084,69,-16424
128884,-1086,107,-16452
128889,-1089,96,-16433
128893,-1082,76,-16441
128897,-1088,64,-16437
128901,-1092,71,-16420
128905,-1089,70,-16420
128909,-1096,86,-16426
128913,-1086,69,-16425
128917,-1099,72,-16415
128921,-1101,82,-16442
128926,-1111,79,-16429
128930,-1096,81,-16459
128934,-1100,103,-16435
128938,-1094,98,-16433
128942,-1093,86,-16429
128946,-1091,71,-16438
128950,-1077,70,-16447
128954,-1097,103,-16458
128959,-1086,66,-16429
128963,-1096,62,-16428
128967,-1109,82,-16430
128971,-1107,88,-16446
128975,-1092,87,-16440
128979,-1114,88,-16429
128983,-1090,73,-16437
128987,-1096,62,-16442
128991,-1111,65,-16460
128995,-1104,91,-16437
129000,-1088,74,-16445
129004,-1090,69,-16441
129008,-1100,91,-16423
129012,-1086,75,-16427
129016,-1085,68,-16436
129020,-1100,77,-16428
129024,-1092,78,-16438
129028,-1084,72,-16424
129032,-1084,70,-16429
129036,-1094,74,-16437
129041,-1086,81,-16431
129045,-1090,79,-16421
129049,-1099,80,-16425
129053,-1102,94,-16432
129057,-1078,82,-16424
129061,-1100,97,-16430
129065,-1091,86,-16431
129069,-1095,73,-16446
129073,-1099,83,-16435
129077,-1083,91,-16436
129082,-1085,69,-16431
129086,-1104,81,-16447
129090,-1092,60,-16436
129094,-1100,99,-16430
129098,-1098,98,-16426
129102,-1094,80,-16430
129106,-1100,96,-16424
129110,-1092,79,-16423
129114,-1090,70,-16437
129118,-1085,84,-16435
129123,-1114,79,-16429
129127,-1104,71,-16454
129131,-1088,78,-16423
129135,-1096,84,-16434
129139,-1098,80,-16443
129143,-1098,90,-16432
129147,-1101,79,-16413
129151,-1096,76,-16423
129155,-1102,77,-16455
129159,-1091,83,-16434
129164,-1110,83,-16434
129168,-1087,88,-16413
129172,-1081,83,-16439
129176,-1097,72,-16439
129180,-1082,78,-16430
129184,-1087,79,-16436
129188,-1084,81,-16427
129192,-1096,78,-16429
129196,-1107,79,-16437
129200,-1097,74,-16412
129205,-1110,88,-16459
129209,-1081,89,-16455
129213,-1081,94,-16443
129217,-1095,85,-16441
129221,-1092,70,-16437
129225,-1094,78,-16428
129229,-1105,84,-16445
129233,-1100,77,-16445
129237,-1108,77,-16430
129241,-1069,86,-16429
129245,-1086,91,-16421
129250,-1097,78,-16422
129254,-1110,68,-16427
129258,-1118,85,-16421
129262,-1110,94,-16447
129266,-1081,76,-16426
129270,-1100,73,-16425
129274,-1106,88,-16441
129278,-1100,82,-16438
129282,-1073,78,-16463
129286,-1073,70,-16427
129291,-1085,62,-16454
129295,-1099,64,-16444
129299,-1097,87,-16449
129303,-1095,89,-16440
129307,-1090,70,-16440
129311,-1098,73,-16431
129315,-1102,79,-16434
129319,-1092,89,-16423
129323,-1099,70,-16428
129328,-1097,78,-16434
129332,-1102,79,-16431
129336,-1088,79,-16422
129340,-1095,85,-16437
129344,-1106,66,-16433
129348,-1106,93,-16434
129352,-1116,87,-16422
129356,-1093,88,-16414
129360,-1100,76,-16441
129364,-1082,70,-16427
129369,-1096,80,-16425
129373,-1093,67,-16443
129377,-1099,78,-16423
129381,-1092,82,-16432
129385,-1085,83,-16440
129389,-1080,66,-16424
129393,-1092,77,-16428
129397,-1098,77,-16447
129401,-1096,74,-16430
129405,-1099,54,-16436
129410,-1093,91,-16447
129414,-1083,83,-16438
129418,-1086,87,-16435
129422,-1108,86,-16448
129426,-1094,75,-16432
129430,-1103,77,-16413
129434,-1083,77,-16432
129438,-1089,72,-16424
129442,-1087,80,-16427
129446,-1077,80,-16421
129450,-1105,80,-16439
129454,-1101,96,-16439
129459,-1086,89,-16423
129463,-1088,71,-16432
129467,-1089,83,-16427
129471,-1085,93,-16441
129475,-1091,86,-16434
129479,-1104,83,-16443
129483,-1092,81,-16457
129487,-1092,82,-16441
129491,-1071,70,-16444
129496,-1077,85,-16420
129500,-1105,83,-16439
129504,-1096,79,-16432
129508,-1118,80,-16453
129512,-1112,85,-16427
129516,-1114,73,-16431
129520,-1095,75,-16435
129524,-1105,78,-16445
129528,-1099,90,-16433
129533,-1083,96,-16469
129537,-1091,94,-16441
129541,-1081,61,-16441
129545,-1092,74,-16423
129549,-1090,79,-16436
129553,-1092,70,-16440
129557,-1096,86,-16436
129561,-1099,83,-16431
129565,-1096,78,-16440
129569,-1095,73,-16450
129573,-1075,80,-16450
129578,-1083,72,-16432
129582,-1099,64,-16435
129586,-1094,81,-16444
129590,-1088,74,-16434
129594,-1092,79,-16444
129598,-1099,85,-16447
129602,-1096,97,-16421
129606,-1084,79,-16425
129610,-1073,78,-16438
129614,-1078,77,-16446
129619,-1099,84,-16440
129623,-1096,80,-16428
129627,-1109,76,-16433
129631,-1112,76,-16433
129635,-1100,81,-16439
129639,-1103,69,-16435
129643,-1085,80,-16435
129647,-1080,81,-16446
129651,-1089,77,-16423
129655,-1100,73,-16429
129660,-1109,81,-16428
129664,-1103,79,-16440
129668,-1108,81,-16416
129672,-1087,75,-16429
129676,-1093,83,-16430
129680,-1091,69,-16437
129684,-1090,100,-16440
129688,-1093,81,-16457
129692,-1093,78,-16442
129696,-1097,72,-16428
129701,-1074,88,-16394
129705,-1088,76,-16420
129709,-1075,73,-16422
129713,-1078,72,-16430
129717,-1090,84,-16424
129721,-1094,88,-16428
129725,-1093,76,-16438
129729,-1112,82,-16426
129733,-1084,61,-16430
129737,-1091,100,-16436
129742,-1109,94,-16428
129746,-1095,78,-16432
129750,-1085,56,-16427
129754,-1092,60,-16398
129758,-1103,91,-16421
129762,-1092,93,-16425
129766,-1088,92,-16444
129770,-1072,85,-16440
129775,-1078,92,-16435
129779,-1092,83,-16444
129783,-1079,102,-16454
129787,-1101,83,-16430
129791,-1108,88,-16437
129795,-1100,75,-16431
129799,-1107,84,-16433
129803,-1115,101,-16419
129807,-1069,76,-16434
129811,-1070,85,-16441
129816,-1095,79,-16423
129820,-1093,83,-16429
129824,-1097,53,-16436
129828,-1089,66,-16434
129832,-1083,75,-16422
129836,-1110,75,-16413
129840,-1101,75,-16450
129844,-1096,76,-16446
129848,-1109,88,-16437
129852,-1086,92,-16420
129856,-1094,63,-16423
129861,-1089,75,-16432
129865,-1094,82,-16443
129869,-1088,85,-16430
129873,-1108,81,-16443
129877,-1078,71,-16441
129881,-1096,71,-16439
129885,-1103,83,-16406
129889,-1085,79,-16410
129893,-1103,74,-16421
129897,-1089,59,-16433
129902,-1095,63,-16441
129906,-1120,83,-16430
129910,-1080,74,-16432
129914,-1077,77,-16436
129918,-1087,78,-16451
129922,-1103,75,-16446
129926,-1086,83,-16427
129930,-1095,95,-16441
129934,-1103,86,-16452
129939,-1104,96,-16436
129943,-1106,88,-16442
129947,-1079,76,-16437
129951,-1091,71,-16424
129955,-1101,74,-16437
129959,-1101,82,-16439
129963,-1108,82,-16444
129967,-1128,72,-16438
129971,-1104,92,-16418
129976,-1088,90,-16427
129980,-1077,77,-16428
129984,-1082,62,-16436
129988,-1090,73,-16453
129992,-1094,81,-16455
129996,-1092,69,-16448
130000,-1106,96,-16438
130004,-1099,82,-16432
130008,-1092,67,-16440
130012,-1085,66,-16428
130016,-1081,73,-16437
130021,-1096,65,-16433
130025,-1102,63,-16425
130029,-1108,88,-16436
130033,-1108,89,-16432
130037,-1095,97,-16428
130041,-1094,69,-16425
130045,-1082,74,-16443
130049,-1096,78,-16444
130053,-1076,85,-16450
130057,-1091,87,-16453
130062,-1082,87,-16457
130066,-1096,89,-16457
130070,-1099,83,-16445
130074,-1094,77,-16440
130078,-1079,76,-16435
130082,-1088,82,-16421
130086,-1087,74,-16425
130090,-1098,74,-16451
130094,-1085,74,-16449
130098,-1094,87,-16456
130103,-1098,71,-16435
130107,-1115,69,-16438
130111,-1087,87,-16435
130115,-1089,78,-16432
130119,-1083,76,-16428
130123,-1077,61,-16429
130127,-1059,96,-16430
130131,-1094,95,-16431
130135,-1089,89,-16435
130139,-1097,67,-16440
130144,-1078,67,-16428
130148,-1082,74,-16442
130152,-1092,72,-16437
130156,-1075,68,-16449
130160,-1102,75,-16439
130164,-1094,56,-16434
130168,-1070,65,-16423
130172,-1082,71,-16417
130176,-1077,85,-16433
130180,-1097,94,-16440
130184,-1128,90,-16447
130189,-1128,68,-16434
130193,-1097,90,-16448
130197,-1083,76,-16438
130201,-1092,84,-16425
130205,-1092,78,-16424
130209,-1100,74,-16432
130213,-1091,74,-16426
130217,-1092,76,-16428
130221,-1104,87,-16440
130225,-1105,67,-16435
130230,-1096,71,-16420
130234,-1089,72,-16445
130238,-1096,80,-16438
130242,-1081,78,-16438
130246,-1105,73,-16433
130250,-1091,78,-16434
130254,-1096,78,-16422
130258,-1083,88,-16446
130262,-1085,83,-16442
130266,-1086,75,-16441
130271,-1085,97,-16438
130275,-1092,64,-16425
130279,-1100,69,-16440
130283,-1103,53,-16450
130287,-1097,72,-16427
130291,-1090,72,-16423
130295,-1100,62,-16440
130299,-1102,65,-16430
130303,-1089,91,-16444
130307,-1082,79,-16434
130312,-1090,68,-16431
130316,-1094,64,-16445
130320,-1093,87,-16442
130324,-1086,74,-16438
130328,-1097,78,-16431
130332,-1115,72,-16438
130336,-1096,81,-16427
130340,-1085,78,-16423
130344,-1096,76,-16440
130348,-1110,73,-16419
130353,-1092,75,-16446
130357,-1097,72,-16434
130361,-1096,70,-16447
130365,-1098,74,-16422
130369,-1097,87,-16420
130373,-1100,80,-16448
130377,-1094,65,-16421
130381,-1079,82,-16419
130385,-1089,83,-16426
130389,-1082,90,-16435
130394,-1089,78,-16446
130398,-1096,76,-16419
130402,-1098,80,-16427
130406,-1076,83,-16437
130410,-1093,67,-16413
130414,-1094,73,-16430
130418,-1096,69,-16423
130422,-1103,71,-16427
130426,-1092,71,-16430
130430,-1112,70,-16435
130435,-1107,66,-16423
130439,-1104,83,-16423
130443,-1092,81,-16446
130447,-1091,94,-16429
130451,-1094,79,-16433
130455,-1080,72,-16442
130459,-1110,74,-16435
130463,-1106,79,-16429
130467,-1095,84,-16436
130472,-1085,78,-16415
130476,-1099,72,-16410
130480,-1088,78,-16436
130484,-1099,66,-16434
130488,-1095,71,-16449
130492,-1113,76,-16442
130496,-1083,70,-16428
130500,-1108,72,-16433
130504,-1105,78,-16418
130508,-1088,74,-16431
130512,-1096,69,-16429
130517,-1089,77,-16424
130521,-1095,76,-16432
130525,-1086,92,-16418
130529,-1098,58,-16432
130533,-1100,62,-16435
130537,-1124,84,-16425
130541,-1100,65,-16427
130545,-1083,59,-16417
130549,-1110,82,-16421
130553,-1108,67,-16439
130558,-1090,80,-16443
130562,-1102,89,-16440
130566,-1094,70,-16427
130570,-1110,76,-16450
130574,-1097,93,-16444
130578,-1084,90,-16443
130582,-1086,71,-16416
130586,-1086,75,-16411
130590,-1081,89,-16420
130594,-1098,101,-16434
130599,-1092,87,-16426
130603,-1100,97,-16402
130607,-1101,93,-16437
130611,-1103,76,-16447
130615,-1106,70,-16423
130619,-1088,80,-16432
130623,-1081,77,-16452
130627,-1081,70,-16445
130631,-1098,65,-16419
130635,-1095,70,-16417
130640,-1090,82,-16429
130644,-1086,74,-16406
130648,-1112,85,-16410
130652,-1114,83,-16443
130656,-1095,93,-16432
130660,-1094,63,-16426
130664,-1076,60,-16431
130668,-1082,70,-16431
130672,-1090,75,-16422
130676,-1089,87,-16436
130681,-1090,80,-16431
130685,-1103,83,-16450
130689,-1088,78,-16429
130693,-1118,68,-16445
130697,-1080,92,-16442
130701,-1083,72,-16441
130705,-1091,62,-16433
130709,-1066,67,-16439
130713,-1077,78,-16437
130717,-1081,68,-16446
130722,-1092,86,-16428
130726,-1081,85,-16424
130730,-1099,82,-16425
130734,-1120,78,-16435
130738,-1095,79,-16434
130742,-1086,79,-16399
130746,-1077,66,-16412
130750,-1084,67,-16421
130754,-1083,64,-16430
130758,-1084,69,-16432
130763,-1094,78,-16454
130767,-1088,87,-16437
130771,-1085,89,-16432
130775,-1100,94,-16417
130779,-1097,77,-16423
130783,-1086,77,-16420
130787,-1093,75,-16432
130791,-1098,71,-16450
130795,-1099,81,-16445
130799,-1096,66,-16430
130804,-1097,66,-16438
130808,-1090,83,-16419
130812,-1105,72,-16414
130816,-1102,80,-16435
130820,-1104,78,-16450
130824,-1091,73,-16437
130828,-1118,75,-16433
130832,-1120,70,-16428
130836,-1085,76,-16444
130840,-1086,74,-16412
130844,-1088,81,-16429
130849,-1079,96,-16432
130853,-1084,63,-16437
130857,-1081,72,-16442
130861,-1083,82,-16439
130865,-1101,85,-16436
130869,-1100,95,-16437
130873,-1097,69,-16434
130877,-1079,88,-16452
130881,-1087,94,-16435
130885,-1078,82,-16439
130889,-1087,77,-16415
130894,-1093,90,-16416
130898,-1106,97,-16456
130902,-1104,80,-16460
130906,-1102,96,-16442
130910,-1091,91,-16441
130914,-1096,68,-16434
130918,-1089,87,-16424
130922,-1089,78,-16429
130926,-1083,79,-16433
130931,-1090,80,-16427
130935,-1100,70,-16428
130939,-1086,76,-16431
130943,-1090,86,-16440
130947,-1089,81,-16449
130951,-1100,74,-16436
130955,-1091,91,-16427
130959,-1097,91,-16415
130963,-1078,93,-16414
130968,-1090,73,-16436
130972,-1095,79,-16433
130976,-1096,84,-16436
130980,-1095,78,-16439
130984,-1085,74,-16443
130988,-1105,89,-16449
130992,-1098,75,-16428
130996,-1073,79,-16422
131000,-1104,79,-16426
131004,-1099,68,-16427
131008,-1101,73,-16440
131013,-1108,80,-16431
131017,-1105,75,-16416
131021,-1085,89,-16442
131025,-1090,58,-16418
131029,-1080,61,-16438
131033,-1079,72,-16423
131037,-1103,65,-16427
131041,-1083,77,-16439
131045,-1086,74,-16426
131049,-1099,77,-16433
131054,-1092,82,-16431
131058,-1090,81,-16423
131062,-1108,86,-16416
131066,-1092,82,-16439
131070,-1091,68,-16422
131074,-1101,76,-16422
131078,-1099,79,-16427
131082,-1106,77,-16425
131086,-1098,76,-16438
131090,-1107,74,-16430
131095,-1096,87,-16445
131099,-1111,74,-16439
131103,-1088,86,-16421
131107,-1097,87,-16445
131111,-1095,76,-16422
131115,-1085,70,-16420
131119,-1092,80,-16444
131123,-1093,81,-16439
131127,-1098,83,-16409
131131,-1083,76,-16432
131135,-1085,77,-16440
131140,-1091,60,-16443
131144,-1088,72,-16421
131148,-1098,84,-16430
131152,-1109,76,-16434
131156,-1110,78,-16443
131160,-1102,90,-16442
131164,-1087,88,-16440
131168,-1081,70,-16442
131172,-1095,79,-16438
131176,-1084,74,-16446
131181,-1107,78,-16428
131185,-1099,79,-16435
131189,-1089,71,-16424
131193,-1108,85,-16433
131197,-1105,69,-16432
131201,-1100,85,-16443
131205,-1114,71,-16433
131209,-1107,85,-16425
131213,-1092,98,-16431
131217,-1105,80,-16427
131222,-1104,92,-16426
131226,-1096,84,-16423
131230,-1095,90,-16418
131234,-1108,73,-16424
131238,-1089,80,-16456
131242,-1093,78,-16441
131246,-1104,80,-16427
131250,-1082,92,-16443
131254,-1092,64,-16448
131258,-1094,80,-16422
131263,-1090,66,-16436
131267,-1092,68,-16423
131271,-1105,67,-16432
131275,-1094,70,-16446
131279,-1093,87,-16454
131283,-1090,85,-16424
131287,-1107,82,-16428
131291,-1120,93,-16415
131295,-1107,82,-16425
131299,-1096,67,-16427
131303,-1098,71,-16430
131308,-1105,68,-16420
131312,-1101,83,-16435
131316,-1078,73,-16426
131320,-1100,69,-16434
131324,-1079,72,-16413
131328,-1102,85,-16440
131332,-1108,75,-16429
131336,-1097,85,-16452
131340,-1102,73,-16435
131344,-1087,83,-16428
131349,-1087,80,-16435
131353,-1092,79,-16430
131357,-1104,65,-16442
131361,-1093,65,-16414
131365,-1092,82,-16437
131369,-1103,78,-16437
131373,-1104,81,-16413
131377,-1090,66,-16417
131381,-1092,86,-16439
131385,-1090,68,-16428
131390,-1103,72,-16429
131394,-1095,89,-16426
131398,-1076,89,-16415
131402,-1096,76,-16438
131406,-1116,74,-16436
131410,-1102,78,-16440
131414,-1079,89,-16454
131418,-1088,81,-16416
131423,-1097,80,-16448
131427,-1093,66,-16434
131431,-1096,105,-16433
131435,-1096,92,-16430
131439,-1072,82,-16436
131443,-1071,77,-16427
131447,-1082,70,-16434
131451,-1064,79,-16442
131455,-1077,76,-16432
131459,-1098,83,-16447
131464,-1089,68,-16423
131468,-1089,78,-16445
131472,-1100,80,-16430
131476,-1086,70,-16437
131480,-1086,94,-16448
131484,-1092,80,-16425
131488,-1104,72,-16447
131492,-1112,61,-16445
131496,-1081,68,-16444
131501,-1096,79,-16439
131505,-1102,89,-16446
131509,-1084,95,-16434
131513,-1076,90,-16429
131517,-1078,63,-16447
131521,-1092,71,-16447
131525,-1093,77,-16453
131529,-1088,79,-16449
131533,-1100,84,-16433
131537,-1091,80,-16430
131542,-1091,87,-16440
131546,-1079,74,-16458
131550,-1101,81,-16452
131554,-1104,77,-16434
131558,-1087,82,-16447
131562,-1101,73,-16441
131566,-1091,79,-16417
131570,-1109,84,-16432
131574,-1109,65,-16440
131579,-1107,77,-16442
131583,-1083,81,-16417
131587,-1106,80,-16429
131591,-1075,74,-16419
131595,-1086,70,-16434
131599,-1083,83,-16436
131603,-1092,86,-16422
131607,-1088,88,-16438
131611,-1099,70,-16430
131615,-1078,92,-16425
131619,-1085,86,-16420
131624,-1101,76,-16418
131628,-1104,74,-16430
131632,-1091,87,-16428
131636,-1088,76,-16432
131640,-1124,80,-16433
131644,-1088,84,-16424
131648,-1093,75,-16434
131652,-1104,86,-16439
131656,-1079,98,-16443
131660,-1076,87,-16425
131664,-1100,78,-16437
131669,-1109,72,-16419
131673,-1098,85,-16430
131677,-1092,82,-16426
131681,-1073,85,-16418
131685,-1078,73,-16438
131689,-1091,81,-16458
131693,-1103,84,-16431
131697,-1096,83,-16439
131701,-1083,76,-16437
131706,-1081,81,-16427
131710,-1086,81,-16431
131714,-1086,73,-16445
131718,-1103,73,-16436
131722,-1105,69,-16437
131726,-1093,90,-16419
131730,-1095,94,-16437
131734,-1081,80,-16449
131738,-1080,74,-16429
131743,-1069,68,-16424
131747,-1088,78,-16436
131751,-1082,83,-16434
131755,-1112,88,-16444
131759,-1087,86,-16440
131763,-1099,79,-16448
131767,-1095,70,-16444
131771,-1104,70,-16424
131775,-1085,70,-16429
131779,-1087,87,-16431
131783,-1101,81,-16438
131788,-1097,101,-16430
131792,-1099,92,-16451
131796,-1103,78,-16449
131800,-1088,74,-16451
131804,-1103,77,-16435
131808,-1089,81,-16437
131812,-1084,90,-16426
131816,-1099,77,-16429
131820,-1110,78,-16435
131824,-1083,80,-16443
131829,-1092,89,-16427
131833,-1087,95,-16442
131837,-1080,102,-16431
131841,-1096,81,-16439
131845,-1096,100,-16437
131849,-1092,101,-16443
131853,-1083,69,-16442
131858,-1086,82,-16423
131862,-1095,80,-16428
131866,-1090,78,-16418
131870,-1092,75,-16427
131874,-1100,72,-16444
131878,-1093,64,-16444
131882,-1093,80,-16439
131886,-1097,84,-16412
131890,-1108,84,-16416
131894,-1098,65,-16446
131899,-1085,73,-16434
131903,-1093,91,-16422
131907,-1091,75,-16431
131911,-1079,79,-16437
131915,-1087,77,-16444
131919,-1078,98,-16433
131923,-1079,80,-16436
131927,-1105,78,-16432
131931,-1092,89,-16444
131935,-1085,88,-16436
131939,-1089,84,-16431
131944,-1089,78,-16419
131948,-1085,79,-16435
131952,-1088,87,-16431
131956,-1097,92,-16437
131960,-1086,90,-16444
131964,-1088,75,-16439
131968,-1092,70,-16429
131972,-1081,84,-16433
131976,-1096,76,-16429
131980,-1103,66,-16423
131985,-1099,72,-16451
131989,-1095,99,-16447
131993,-1071,91,-16438
131997,-1110,75,-16442
132001,-1086,80,-16436
132005,-1094,81,-16421
132009,-1100,77,-16405
132013,-1094,78,-16411
132017,-1081,87,-16454
132021,-1090,82,-16435
132025,-1102,62,-16434
132030,-1088,80,-16428
132034,-1068,70,-16422
132038,-1068,85,-16425
132042,-1096,79,-16428
132046,-1091,80,-16438
132050,-1091,92,-16445
132054,-1084,78,-16447
132058,-1103,70,-16420
132062,-1104,85,-16426
132066,-1104,80,-16401
132071,-1094,93,-16427
132075,-1091,68,-16442
132079,-1121,99,-16433
132083,-1092,85,-16442
132087,-1090,81,-16420
132091,-1094,71,-16445
132095,-1084,85,-16438
132099,-1087,77,-16432
132103,-1096,87,-16426
132107,-1097,90,-16444
132112,-1087,67,-16446
132116,-1091,83,-16427
132120,-1075,76,-16433
132124,-1085,85,-16431
132128,-1096,74,-16425
132132,-1089,68,-16436
132136,-1101,59,-16418
132140,-1110,95,-16425
132144,-1098,96,-16434
132148,-1116,82,-16430
132153,-1074,84,-16450
132157,-1104,86,-16434
132161,-1086,85,-16436
132165,-1101,71,-16443
132169,-1103,83,-16435
132173,-1111,96,-16432
132177,-1092,103,-16447
132181,-1099,67,-16421
132185,-1101,63,-16424
132190,-1092,78,-16428
132194,-1104,83,-16413
132198,-1106,61,-16408
132202,-1085,66,-16430
132206,-1091,70,-16426
132210,-1077,83,-16426
132214,-1099,79,-16443
132218,-1073,69,-16425
132222,-1079,75,-16431
132226,-1083,70,-16442
132231,-1094,84,-16432
132235,-1104,107,-16438
132239,-1093,119,-16426
132243,-1103,81,-16454
132247,-1110,70,-16437
132251,-1092,86,-16423
132255,-1082,81,-16430
132259,-1087,75,-16442
132263,-1100,66,-16437
132268,-1093,75,-16428
132272,-1093,91,-16433
132276,-1085,81,-16439
132280,-1098,73,-16441
132284,-1123,60,-16439
132288,-1094,68,-16437
132292,-1113,77,-16419
132296,-1100,59,-16435
132300,-1095,83,-16427
132305,-1091,75,-16441
132309,-1091,88,-16434
132313,-1082,75,-16416
132317,-1082,73,-16445
132321,-1082,61,-16442
132325,-1107,64,-16435
132329,-1105,80,-16429
132333,-1093,74,-16425
132337,-1097,87,-16438
132342,-1100,80,-16437
132346,-1100,90,-16437
132350,-1091,90,-16428
132354,-1100,89,-16436
132358,-1091,75,-16416
132362,-1104,68,-16454
132366,-1108,109,-16468
132370,-1113,83,-16457
132374,-1097,75,-16417
132379,-1100,86,-16424
132383,-1095,71,-16438
132387,-1111,76,-16418
132391,-1087,74,-16422
132395,-1091,78,-16424
132399,-1089,92,-16427
132403,-1093,72,-16419
132407,-1081,79,-16441
132411,-1092,76,-16444
132415,-1080,70,-16409
132420,-1083,94,-16414
132424,-1080,95,-16444
132428,-1106,71,-16440
132432,-1102,88,-16427
132436,-1104,74,-16451
132440,-1094,65,-16447
132444,-1090,78,-16443
132448,-1095,73,-16433
132452,-1107,91,-16419
132456,-1109,83,-16437
132461,-1081,83,-16423
132465,-1080,89,-16433
132469,-1096,77,-16416
132473,-1087,72,-16435
132477,-1084,88,-16426
132481,-1072,84,-16429
132485,-1090,74,-16418
132489,-1086,69,-16424
132493,-1095,60,-16437
132497,-1091,55,-16437
132501,-1104,83,-16444
132506,-1094,97,-16442
132510,-1104,93,-16435
132514,-1088,69,-16438
132518,-1077,76,-16435
132522,-1088,90,-16425
132526,-1095,77,-16422
132530,-1094,80,-16433
132534,-1087,81,-16449
132538,-1096,83,-16454
132543,-1099,69,-16435
132547,-1111,71,-16435
132551,-1087,75,-16435
132555,-1080,79,-16445
132559,-1105,86,-16414
132563,-1111,67,-16416
132567,-1100,76,-16432
132571,-1098,77,-16428
132575,-1109,78,-16426
132579,-1095,83,-16428
132583,-1086,83,-16437
132588,-1095,76,-16428
132592,-1086,80,-16417
132596,-1093,88,-16428
132600,-1090,92,-16425
132604,-1081,79,-16437
132608,-1084,74,-16422
132612,-1090,78,-16421
132616,-1087,77,-16422
132620,-1099,79,-16419
132624,-1101,90,-16438
132628,-1111,82,-16442
132633,-1100,81,-16412
132637,-1114,69,-16424
132641,-1090,85,-16430
132645,-1103,80,-16446
132649,-1095,56,-16437
132653,-1073,64,-16428
132657,-1081,76,-16434
132661,-1069,75,-16444
132665,-1082,92,-16427
132669,-1108,94,-16438
132674,-1095,70,-16435
132678,-1090,84,-16442
132682,-1090,80,-16444
132686,-1088,61,-16434
132690,-1118,75,-16456
132694,-1100,87,-16437
132698,-1094,78,-16446
132702,-1074,90,-16428
132706,-1092,95,-16446
132711,-1104,78,-16449
132715,-1092,74,-16426
132719,-1086,76,-16432
132723,-1096,91,-16433
132727,-1111,87,-16427
132731,-1103,69,-16427
132735,-1097,85,-16428
132739,-1091,71,-16430
132743,-1091,83,-16409
132747,-1082,96,-16418
132752,-1084,89,-16411
132756,-1081,86,-16417
132760,-1085,90,-16435
132764,-1097,108,-16431
132768,-1087,85,-16433
132772,-1071,80,-16449
132776,-1079,85,-16444
132780,-1085,84,-16453
132784,-1088,60,-16445
132789,-1098,78,-16432
132793,-1104,88,-16431
132797,-1106,80,-16445
132801,-1082,93,-16446
132805,-1091,85,-16435
132809,-1088,82,-16453
132813,-1114,96,-16425
132817,-1102,76,-16426
132821,-1101,88,-16430
132825,-1087,90,-16438
132829,-1083,99,-16425
132834,-1088,74,-16421
132838,-1114,78,-16444
132842,-1093,73,-16442
132846,-1091,92,-16431
132850,-1093,106,-16434
132854,-1096,112,-16435
132858,-1076,83,-16431
132863,-1091,82,-16431
132867,-1082,96,-16432
132871,-1099,79,-16425
132875,-1102,75,-16426
132879,-1090,97,-16436
132883,-1075,80,-16439
132887,-1075,56,-16444
132891,-1077,83,-16440
132895,-1075,72,-16445
132899,-1112,72,-16437
132903,-1075,67,-16435
132908,-1087,66,-16444
132912,-1087,62,-16432
132916,-1094,91,-16427
132920,-1089,77,-16437
132924,-1088,78,-16439
132928,-1096,84,-16456
132932,-1085,73,-16439
132936,-1096,76,-16443
132940,-1101,93,-16438
132944,-1096,87,-16428
132948,-1082,74,-16452
132953,-1103,73,-16446
132957,-1094,87,-16429
132961,-1098,89,-16437
132965,-1090,59,-16431
132969,-1089,85,-16446
132973,-1094,84,-16442
132977,-1103,76,-16437
132981,-1111,65,-16433
132985,-1092,62,-16442
132989,-1095,91,-16425
